INDUS,NOX,RM,AGE,PTRATIO,CRIM_log,DIS_log,TAX_log,LSTAT_log,RAD_2,RAD_3,RAD_4,RAD_5,RAD_6,RAD_7,RAD_8,RAD_24,ZN_12.5,ZN_17.5,ZN_18.0,ZN_20.0,ZN_21.0,ZN_22.0,ZN_25.0,ZN_28.0,ZN_30.0,ZN_33.0,ZN_34.0,ZN_35.0,ZN_40.0,ZN_45.0,ZN_52.5,ZN_55.0,ZN_60.0,ZN_70.0,ZN_75.0,ZN_80.0,ZN_82.5,ZN_85.0,ZN_90.0,ZN_95.0,ZN_100.0
5.19,0.515,5.895,59.6,20.2,0.029956781289803308,1.889339797566919,5.41610040220442,2.4475508632442313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.19,0.515,6.059,37.3,20.2,0.032525271703396835,1.759959156678257,5.41610040220442,2.252343876557299,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.19,0.515,5.985,45.4,20.2,0.05351233050476122,1.759959156678257,5.41610040220442,2.3739750890807185,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.19,0.515,5.968,58.5,20.2,0.059692422747982164,1.759959156678257,5.41610040220442,2.331172549845958,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.52,0.442,7.241,49.3,15.5,0.012926096886133677,2.0841678550439227,5.652489180268651,1.8702625307159986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.89,0.518,6.54,59.7,15.9,0.024673100204884193,1.9833297907031588,6.0473721790462776,2.2669579153508947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.78,0.484,6.696,56.4,17.6,0.025112036814854834,1.9068871306448527,5.916202062607435,2.1016921506146558,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.78,0.484,6.874,28.1,17.6,0.030034417274121015,2.0102790129447645,5.916202062607435,1.724550719534605,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.39,0.442,6.014,48.5,18.8,0.030655288259616865,2.198734547867819,5.8664680569332965,2.4449523342809676,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.39,0.442,5.898,52.3,18.8,0.05979604334596572,2.198734547867819,5.8664680569332965,2.6152036507358583,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.15,0.429,6.516,27.7,17.9,0.018527304613883622,2.2550007015883704,5.863631175598097,1.9960599327407849,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.01,0.435,6.635,29.7,17.0,0.014898464661966655,2.234734426085871,5.638354669333745,1.944480556245719,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.25,0.429,6.939,34.5,19.7,0.028577738631707327,2.2815759381361245,5.817111159963204,1.9300710850255671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.25,0.429,6.49,44.4,19.7,0.06025749561032605,2.2815759381361245,5.817111159963204,1.9430489167742813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.69,0.411,6.579,35.9,18.3,0.07649797097272498,2.4604687964104115,6.021023349349527,1.8702625307159986,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.69,0.411,5.884,18.5,18.3,0.06993642619916386,2.4604687964104115,6.021023349349527,2.1736147116970854,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.02,0.41,6.728,36.1,17.0,0.016945608726141724,2.5746330876618586,5.236441962829949,1.7047480922384253,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.91,0.413,5.663,21.9,22.0,0.042110763700381956,2.449771579019671,5.814130531825066,2.2027647577118348,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.91,0.413,5.936,19.5,22.0,0.10128321475208404,2.449771579019671,5.814130531825066,1.8825138324965192,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.1,0.77,6.212,97.4,20.2,2.3008796395346813,1.1385378815404292,6.502790045915623,2.9231615807191558,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.77,6.395,91.0,20.2,1.578916847366148,1.2542475801995585,6.502790045915623,2.658159431488745,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.77,6.127,83.4,20.2,1.8248347351792473,1.3144492114665467,6.502790045915623,2.5241273629412815,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.77,6.112,81.3,20.2,1.6603800451716153,1.255359594342634,6.502790045915623,2.6152036507358583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.77,6.398,88.0,20.2,1.7123410111146564,1.2579494951826682,6.502790045915623,2.1736147116970854,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.77,6.251,91.1,20.2,1.5762616149393935,1.1925579015106376,6.502790045915623,2.7206373166076814,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.77,5.362,96.2,20.2,1.5429176957008952,1.1325627280376571,6.502790045915623,2.4150205223238337,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.77,5.803,89.0,20.2,1.6529551515173315,1.0663301147473858,6.502790045915623,2.7498317351171653,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.718,8.78,82.9,20.2,1.4983454449272653,1.0663301147473858,6.502790045915623,1.8389610707123492,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.718,3.561,87.9,20.2,1.7148550264902072,0.9605755239844582,6.502790045915623,2.0943301541735866,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.718,4.963,91.4,20.2,1.5469133618955864,1.0124369257576684,6.502790045915623,2.70805020110221,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.631,3.863,100.0,20.2,2.675678513070904,0.920521768401971,6.502790045915623,2.6623552418400807,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.631,4.97,100.0,20.2,1.7746506104773532,0.8469406537393619,6.502790045915623,1.449269160281279,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.631,6.683,96.8,20.2,1.8976168614222872,0.8572623354119124,6.502790045915623,1.5539252025038417,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.631,7.016,97.5,20.2,2.020057712262034,0.7895476748462604,6.502790045915623,1.3762440252663892,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.631,6.216,100.0,20.2,2.3255493836278043,0.7743123349774533,6.502790045915623,2.354228326145884,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.668,5.875,89.6,20.2,2.226486679687524,0.7559341686587101,6.502790045915623,2.2905125117597764,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.668,4.906,100.0,20.2,2.493874650127679,0.7766607807877629,6.502790045915623,3.5771095532709265,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.668,4.138,100.0,20.2,2.970322153616776,0.7594029763370106,6.502790045915623,3.662792119350618,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.671,7.313,97.9,20.2,3.0257327258266167,0.8399710850007427,6.502790045915623,2.67000213346468,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.671,6.649,93.3,20.2,2.7904286403681122,0.8522427570657238,6.502790045915623,3.1880041612011136,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.671,6.794,98.8,20.2,2.381718772241792,0.8578138021151792,6.502790045915623,3.1018924693823817,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.671,6.38,96.2,20.2,3.204703875510067,0.8696602339458422,6.502790045915623,3.206398303357088,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.671,6.223,100.0,20.2,2.937398463323919,0.8696602339458422,6.502790045915623,3.125882958019036,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.671,6.968,91.9,20.2,4.4995451909142234,0.8823202123030017,6.502790045915623,2.9019708937395166,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.671,6.545,99.1,20.2,2.825797680570924,0.9239413908046779,6.502790045915623,3.0946722214088944,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,5.536,100.0,20.2,2.321114360892544,0.9479444256759496,6.502790045915623,3.202746442938317,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,5.52,100.0,20.2,2.19638867250955,0.9294438491190675,6.502790045915623,3.241028629509334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,4.368,91.2,20.2,3.04855714447919,0.8917931002737548,6.502790045915623,3.4541060373175574,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,5.277,98.1,20.2,2.879861159011059,0.886285029787749,6.502790045915623,3.4597807057610526,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,4.652,100.0,20.2,3.2345050497403935,0.9030839043868734,6.502790045915623,3.3769046890931107,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,5.0,89.5,20.2,3.1611238231251,0.9236237792409471,6.502790045915623,3.49620448524049,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,4.88,100.0,20.2,2.730053020578551,0.951464806881809,6.502790045915623,3.453789831781326,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,5.39,98.9,20.2,2.213944025142987,1.0036053962008638,6.502790045915623,3.084200921541599,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,5.713,97.0,20.2,2.0746990638882306,1.0738071697491385,6.502790045915623,2.896464271895322,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,6.051,82.5,20.2,1.8394458498493202,1.153037340646183,6.502790045915623,2.983659692319722,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.7,5.036,97.0,20.2,2.531941305700138,1.0188473201992472,6.502790045915623,3.283914221047423,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,6.193,92.6,20.2,2.266414762688843,1.0264716108904273,6.502790045915623,2.783157673589016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,5.887,94.7,20.2,2.6644326359464867,1.0232060382182802,6.502790045915623,2.8535925063928684,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,6.471,98.8,20.2,2.273851200420946,1.0027252758609457,6.502790045915623,2.8970163006148333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,6.405,96.0,20.2,1.9274624605576969,0.9846220512504225,6.502790045915623,3.0140632302387145,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,5.747,98.9,20.2,2.160101750967694,0.9682757869401063,6.502790045915623,3.040705639196722,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,5.453,100.0,20.2,3.672541717146316,0.9121220550019354,6.502790045915623,3.4528406148139936,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,5.852,77.8,20.2,2.390279986333144,0.9164507190755202,6.502790045915623,3.4330189939851112,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,5.987,100.0,20.2,3.2598680448992714,0.9511944478820354,6.502790045915623,3.323956301318708,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,6.343,100.0,20.2,2.7236741753351374,0.9454999584581417,6.502790045915623,3.0596455992976437,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,6.404,100.0,20.2,2.360449202216868,0.970400057521187,6.502790045915623,3.0591764461105257,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,5.349,96.0,20.2,3.250440381229692,0.9942882726958825,6.502790045915623,3.033509637888021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,5.531,85.4,20.2,3.7501908988370403,0.9583535562465413,6.502790045915623,3.3456846717318967,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,5.683,100.0,20.2,4.232958019253417,0.8859964592405544,6.502790045915623,3.177220149599368,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.659,4.138,100.0,20.2,3.0780585258000213,0.7784529371390452,6.502790045915623,3.1921210875593813,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.659,5.608,100.0,20.2,2.5611807266231144,0.8264535478681704,6.502790045915623,2.574899688314705,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.597,5.617,97.9,20.2,2.1286946938918567,0.8980045541868374,6.502790045915623,3.3105430133940246,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.597,6.852,100.0,20.2,2.736851434907838,0.9023946266820437,6.502790045915623,3.0339909856710814,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.597,5.757,100.0,20.2,3.9538518529018067,0.8808707866428946,6.502790045915623,2.4078456036515385,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.597,6.657,100.0,20.2,2.7114245017411593,0.9272306719124895,6.502790045915623,3.100992784211484,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.597,4.628,100.0,20.2,2.9862373389921895,0.937621602575984,6.502790045915623,3.5658640032173894,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.597,5.155,100.0,20.2,3.3896577218278483,0.9514261886424098,6.502790045915623,3.0483247236731614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.693,4.519,100.0,20.2,3.844730829794956,0.9776492020050953,6.502790045915623,3.63705970538414,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.679,6.434,100.0,20.2,2.9488817271093315,1.041936111474553,6.502790045915623,3.4028626609812167,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.679,6.782,90.8,20.2,2.4709936445680034,1.0365595642650995,6.502790045915623,3.2880286835565173,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.679,5.304,89.1,20.2,3.293634442449129,0.9736157984934245,6.502790045915623,3.319263998899469,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.679,5.957,100.0,20.2,4.3112567387853336,1.0305475577539802,6.502790045915623,3.073618812211062,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.718,6.824,76.5,20.2,2.5504056470206957,1.02747426083477,6.502790045915623,3.167161389181522,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.718,6.411,100.0,20.2,2.492163587735884,1.0504369354636782,6.502790045915623,2.7738379416402132,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.718,6.006,95.3,20.2,2.0822613123870632,1.0559135341349943,6.502790045915623,2.8154087194227095,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.614,5.648,87.6,20.2,2.5686501932208596,1.082211867300329,6.502790045915623,2.714694743820879,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.614,6.103,85.1,20.2,2.085724263982504,1.1058526803236035,6.502790045915623,3.190064743014081,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.584,5.565,70.6,20.2,2.2815779805968406,1.1195580531835723,6.502790045915623,2.8992213731731473,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.679,5.896,95.4,20.2,2.8249617460097114,1.0680156146906423,6.502790045915623,3.234355395716587,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.584,5.837,59.7,20.2,2.5837862093461372,1.0978119684973406,6.502790045915623,2.8148097376737438,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.679,6.202,78.7,20.2,3.6548546189770925,1.0518350971091808,6.502790045915623,2.7421295147550726,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.679,6.193,78.1,20.2,2.1243085441136205,1.0769118616887707,6.502790045915623,3.1144038032714896,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.679,6.38,95.6,20.2,2.335912513221137,1.0879557084795808,6.502790045915623,3.22207071576472,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.584,6.348,86.1,20.2,2.2504630342235155,1.116026444921897,6.502790045915623,2.925309809257445,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.584,6.833,94.3,20.2,2.4035429310745737,1.1275883969046268,6.502790045915623,3.029650491757452,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.584,6.425,74.8,20.2,2.0074150555763612,1.1632758019938318,6.502790045915623,2.567254391136754,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.436,87.9,20.2,1.8841973460987684,1.1986989218232278,6.502790045915623,2.8460714989995846,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.208,95.0,20.2,2.7022601376565687,1.1700643560747492,6.502790045915623,2.783157673589016,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.629,94.6,20.2,2.498184770733843,1.1393382785800699,6.502790045915623,3.18924101973851,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.461,93.3,20.2,2.7357172474638767,1.0994785799960676,6.502790045915623,2.94706710157271,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.152,100.0,20.2,2.7836028435028815,1.0695953395976172,6.502790045915623,3.3123661679555396,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,5.935,87.9,20.2,2.6863565870169546,1.0369496282760027,6.502790045915623,3.555919326857706,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,5.627,93.9,20.2,2.340904438499074,1.0357434838891182,6.502790045915623,3.1730412885244013,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,5.818,92.4,20.2,3.137713490646716,1.052987110641834,6.502790045915623,3.1402654242862895,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.406,97.2,20.2,2.372501005014648,1.1200801952833506,6.502790045915623,3.021400020302569,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.219,100.0,20.2,1.8970754838957269,1.1002110100318068,6.502790045915623,2.8673305587494666,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.485,100.0,20.2,2.394848818884537,1.09138624357637,6.502790045915623,2.9882040071331994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,5.854,96.6,20.2,2.6248352449424797,1.0631923434368493,6.502790045915623,3.210440346047099,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.459,94.8,20.2,2.457175676049689,1.0945707995083895,6.502790045915623,3.2180755046974316,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.341,96.4,20.2,1.9862387647413884,1.1223288152854258,6.502790045915623,2.933324813425374,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.74,6.251,96.6,20.2,2.39104001091028,1.1625256144117624,6.502790045915623,2.8587664184808337,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.185,98.7,20.2,2.3349641863179325,1.1822178725229067,6.502790045915623,2.9512577834521614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.417,98.3,20.2,2.143121491225277,1.1584522890241267,6.502790045915623,3.011113375592293,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.1,0.713,6.749,92.6,20.2,2.0435189836286223,1.2010485328086893,6.502790045915623,2.914522218128448,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
